CODE ID;Turn;Lang;Participant;Text;Version;Experiment;VIP;Token count (tokenizer);DAs_GOLD;subject;domain;argument;intent;slot_names;slot_values;
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;4;en;S;There are a total of 3 states. q0, q1, and q2. q0 is both initial and finalstate. ;[2023-05-28]; [Si];no;22;Ta:answer;Computer Science;FSA;State;fsa-practical;['numberOfStates','states','initialState','finalStates'];['3',['q0','q1','q2'],'q0',['q0']];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;5;en;U;how many transitions ;[2023-05-28]; [Si];no;3;Ta:setQuestion;Computer Science;FSA;Transition;fsa-practical;['numberOfTransitions'];['?'];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;6;en;S;It is an automaton which accepts zero or more words in a binary alphabet formed by asequence of a pair of 1s followed by a 0. There are a total of 3 states: q0, q1, and q2. q0 is both initial and end state. From each state 1 arc starts: from q0 the arc points to q2 and is marked with 1. From q2 it points to q1 and is marked with 1. From q1 it points to q0 and is marked with 0. ;[2023-05-28]; [Si];no;94;Ta:answer;Computer Science;FSA;Automata;fsa-practical;['alphabet','input','numberOfStates','states','initialState','finalStates','transitions'];[['0','1'], '110','3',['q0','q1','q2'],'q0',['q0'],[('q0','q2','1'),('q2','q1','1'),('q1','q0','0')]];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;7;en;U;What is the best way to represent this automa ;[2023-05-28]; [Si];no;9;Ta:setQuestion;Computer Science;FSA;Automata;fsa-practical;['graphicRepresentation'];['?'];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;8;en;S;I'm not sure about your question. Try asking about states or transitions. Or you can ask me to briefly describe you the automaton, for example. ;[2023-05-28]; [Si];no;30;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;9;en;U;what is its optimal spatial representation ;[2023-05-28]; [Si];no;6;Ta:setQuestion;Computer Science;FSA;Pattern;fsa-practical;['optimalSpatialRepresentation'];['?'];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;10;en;S;I'm not sure about your question. Try asking about states or transitions. Or you can ask me to briefly describe you the automaton, for example. ;[2023-05-28]; [Si];no;30;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;11;en;U;What is the initial state ;[2023-05-28]; [Si];no;5;Ta:setQuestion;Computer Science;FSA;State;fsa-practical;['initialState'];['?'];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;12;en;S;q0 is both the initial and final state. ;[2023-05-28]; [Si];no;9;Ta:answer;Computer Science;FSA;State;fsa-practical;['initialState','finalStates'];['q0',['q0']];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;13;en;U;What is the final state ;[2023-05-28]; [Si];no;5;Ta:setQuestion;Computer Science;FSA;State;fsa-practical;['finalStates'];['?'];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;14;en;S;q0 is both the initial and final state. ;[2023-05-28]; [Si];no;9;Ta:answer;Computer Science;FSA;State;fsa-practical;['initialState','finalStates'];['q0',['q0']];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;15;en;U;What about transitions ;[2023-05-28]; [Si];no;3;Ta:setQuestion;Computer Science;FSA;Transition;fsa-practical;['transitions'];['?'];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;16;en;S;This automaton has three transitions. The first one starts at q0,being it the initial and final state. From q0 to q2 there is a transition marked as 1. From q2 to q1 there is another transition marked as 1. Finally from q1 to q0 there is atransition marked as 0. ;[2023-05-28]; [Si];no;57;Ta:answer;Computer Science;FSA;Transition;fsa-practical;['numberOfTransitions','initialState','finalStates','transitions'];['3', 'q0', ['q0'], [('q0','q2','1'),('q2','q1','1'),('q1','q0','0')]];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;17;en;U;what language accepts this auotmata ;[2023-05-28]; [Si];no;5;Ta:setQuestion;Computer Science;FSA;Language;fsa-practical;[];[];
VMkBtJ-FIizHxrkxPyS3DniIMKBgDUwJ;18;en;S;The language accepted by this automaton is made of zero or more words formed by asequence ofa pair of 1s followed by a 0. ;[2023-05-28]; [Si];no;25;Ta:answer;Computer Science;FSA;Language;fsa-practical;['alphabet','input'];[['0','1'],'110'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;1;en;U;what is an automaton ;[2023-05-28]; [Si];no;4;Ta:setQuestion;Computer Science;FSA;Automata;fsa-theoretical;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;2;en;S;"A finite-state automaton is a dynamic, discrete, invariant systemin which the sets of input, output and state are finite. The system can be in any of a finite number of internal states that define the automaton. A particularly important class of automata is that of automata capable of recognizingwhether or not a string is part of a given language or not: recognizer automata. Such a finite-state automaton consists of a finite set of states and a finite set oftransitions from one state to another. For each distinct pair formed by a state of theautomaton (the departure state) and an alphabet symbol, there is a transition to anarrival state. The symbol of the pair is said to be associated with the transition, oreven that the transition ""accepts the symbol."" The state of arrival state can alsocoincide with the start state. Each finite-state automaton is uniquely associated with anoriented graph called a transition diagram. The nodes of the graph coincide with thestates of the automaton. If there is a transition from state q to state p with a as theassociated symbol, then there is an arc oriented from node q to node p and labeled withthe symbol a. See the Homepage for more. ";[2023-05-28]; [Si];no;223;Ta:answer;Computer Science;FSA;Automata;fsa-theoretical;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;3;en;U;what is the initial stage of the automaton ;[2023-05-28]; [Si];no;8;Ta:setQuestion;Computer Science;FSA;State;fsa-practical;['initialState'];['?'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;4;en;S;I'm not sure about your question. Try asking about states or transitions. Or you can ask me to briefly describe you the automaton, for example. ;[2023-05-28]; [Si];no;30;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;5;en;U;Breifly describe me the automaton ;[2023-05-28]; [Si];no;5;Ta:request;Computer Science;FSA;Automata;fsa-practical;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;6;en;S;It is an automaton which accepts zero or more words in a binary alphabet formed by asequence of a pair of 1s followed by a 0. There are a total of 3 states: q0, q1, and q2. q0 is both initial and end state. From each state 1 arc starts: from q0 the arc points to q2 and is marked with 1. From q2 it points to q1 and is marked with 1. From q1 it points to q0 and is marked with 0. ;[2023-05-28]; [Si];no;94;Ta:answer;Computer Science;FSA;Automata;fsa-practical;['alphabet','input','numberOfStates','states','initialState','finalStates','transitions'];[['0','1'], '110','3',['q0','q1','q2'],'q0',['q0'],[('q0','q2','1'),('q2','q1','1'),('q1','q0','0')]];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;7;en;U;what is the initial state of the automaton ;[2023-05-28]; [Si];no;8;Ta:setQuestion;Computer Science;FSA;State;fsa-practical;['initialState'];['?'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;8;en;S;I'm not sure about your question. Try asking about states or transitions. Or you can ask me to briefly describe you the automaton, for example. ;[2023-05-28]; [Si];no;30;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;9;en;U;what is the language accepted by the automaton ;[2023-05-28]; [Si];no;8;Ta:setQuestion;Computer Science;FSA;Language;fsa-practical;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;10;en;S;The language accepted by this automaton is made of zero or more words formed by asequence ofa pair of 1s followed by a 0. ;[2023-05-28]; [Si];no;25;Ta:answer;Computer Science;FSA;Language;fsa-practical;['alphabet','input'];[['0','1'],'110'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;11;en;U;is the string 110 accepted by the automaton ;[2023-05-28]; [Si];no;8;Ta:propositionalQuestion;Computer Science;FSA;Language;fsa-practical;['input'];['110'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;12;en;S;"I dont' know. Try asking something like, ""Describe the automaton."" ";[2023-05-28]; [Si];no;16;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;13;en;U;Describe the automaton ;[2023-05-28]; [Si];no;3;Ta:request;Computer Science;FSA;Automata;fsa-practical;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;14;en;S;It is an automaton which accepts zero or more words in a binary alphabet formed by asequence of a pair of 1s followed by a 0. There are a total of 3 states: q0, q1, and q2. q0 is both initial and end state. From each state 1 arc starts: from q0 the arc points to q2 and is marked with 1. From q2 it points to q1 and is marked with 1. From q1 it points to q0 and is marked with 0. ;[2023-05-28]; [Si];no;94;Ta:answer;Computer Science;FSA;Automata;fsa-practical;['alphabet','input','numberOfStates','states','initialState','finalStates','transitions'];[['0','1'], '110','3',['q0','q1','q2'],'q0',['q0'],[('q0','q2','1'),('q2','q1','1'),('q1','q0','0')]];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;15;en;U;describe the transition table of the automaton ;[2023-05-28]; [Si];no;7;Ta:request;Computer Science;FSA;Transition;fsa-practical;['transitions'];['?'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;16;en;S;It is an automaton which accepts zero or more words in a binary alphabet formed by asequence of a pair of 1s followed by a 0. There are a total of 3 states: q0, q1, and q2. q0 is both initial and end state. From each state 1 arc starts: from q0 the arc points to q2 and is marked with 1. From q2 it points to q1 and is marked with 1. From q1 it points to q0 and is marked with 0. ;[2023-05-28]; [Si];no;94;Ta:answer;Computer Science;FSA;Automata;fsa-practical;['alphabet','input','numberOfStates','states','initialState','finalStates','transitions'];[['0','1'], '110','3',['q0','q1','q2'],'q0',['q0'],[('q0','q2','1'),('q2','q1','1'),('q1','q0','0')]];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;17;en;U;is there an arc from q0 to q1 ;[2023-05-28]; [Si];no;8;Ta:propositionalQuestion;Computer Science;FSA;Transition;fsa-practical;['transitions'];[[('q0','q1','?')]];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;18;en;S;From q0 there is only one transition to q2 marked with 1. ;[2023-05-28]; [Si];no;13;Ta:answer;Computer Science;FSA;Transition;fsa-practical;['transitions'];[[('q0','q2','1')]];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;19;en;U;is there an arc from q2 to q1 ;[2023-05-28]; [Si];no;8;Ta:propositionalQuestion;Computer Science;FSA;Transition;fsa-practical;['transitions'];[[('q2','q1','?')]];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;20;en;S;From q1 there is only one transition to q0 marked with 0. ;[2023-05-28]; [Si];no;13;Ta:answer;Computer Science;FSA;Transition;fsa-practical;['transitions'];[[('q1','q0','0')]];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;21;en;U;how many states there are ;[2023-05-28]; [Si];no;5;Ta:setQuestion;Computer Science;FSA;State;fsa-practical;['numberOfStates'];['?'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;22;en;S;There are a total of 3 states. q0, q1, and q2. q0 is both initial and finalstate. ;[2023-05-28]; [Si];no;22;Ta:answer;Computer Science;FSA;State;fsa-practical;['numberOfStates','states','initialState','finalStates'];['3',['q0','q1','q2'],'q0',['q0']];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;23;en;U;what symbols does the automaton accept ;[2023-05-28]; [Si];no;6;Ta:setQuestion;Computer Science;FSA;Alphabet;fsa-practical;['alphabet'];['?'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;24;en;S;I'm not sure about your question. Try asking about states or transitions. Or you can ask me to briefly describe you the automaton, for example. ;[2023-05-28]; [Si];no;30;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;25;en;U;what are the symbols accepted by the automaton ;[2023-05-28]; [Si];no;8;Ta:setQuestion;Computer Science;FSA;Alphabet;fsa-practical;['alphabet'];['?'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;26;en;S;I'm not sure about your question. Try asking about states or transitions. Or you can ask me to briefly describe you the automaton, for example. ;[2023-05-28]; [Si];no;30;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;27;en;U;what is the alphabet ;[2023-05-28]; [Si];no;4;Ta:setQuestion;Computer Science;FSA;Alphabet;fsa-practical;['alphabet'];['?'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;28;en;S;The alphabet accepted by this automaton is a binary alphabet made by 0s and 1s. If you want toknow about the language accepted, ask me about it. ;[2023-05-28]; [Si];no;30;Ta:answer;Computer Science;FSA;Alphabet;fsa-practical;[];[];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;29;en;U;how is the automaton represented ;[2023-05-28]; [Si];no;5;Ta:setQuestion;Computer Science;FSA;Automata;fsa-practical;['graphicRepresentation'];['?'];
0SyWdd-YbWP90wUhHSiSYaBDArgtJvUi;30;en;S;The automaton can be represented with the states arranged as vertices of a triangle. ;[2023-05-28]; [Si];no;15;Ta:answer;Computer Science;FSA;Automata;fsa-practical;['graphicRepresentation'];['triangle'];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;1;it;U;Vorrei una descrizione di Automa1 ;[2023-05-28]; [Si];no;5;Ta:request;Computer Science;FSA;Automata;fsa-practical;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;2;en;S;"I dont' know. Try asking something like, ""Describe the automaton."" ";[2023-05-28]; [Si];no;16;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;3;it;U;Descrivi l automa ;[2023-05-28]; [Si];no;3;Ta:request;Computer Science;FSA;Automata;fsa-practical;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;4;en;S;"I dont' know. Try just asking something like, ""How many states are there?"" ";[2023-05-28]; [Si];no;19;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;5;en;U;How many states are there ;[2023-05-28]; [Si];no;5;Ta:setQuestion;Computer Science;FSA;State;fsa-practical;['numberOfStates'];['?'];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;6;en;S;There are a total of 3 states. q0, q1, and q2. q0 is both initial and finalstate. ;[2023-05-28]; [Si];no;22;Ta:answer;Computer Science;FSA;State;fsa-practical;['numberOfStates','states','initialState','finalStates'];['3',['q0','q1','q2'],'q0',['q0']];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;7;en;U;Describe automa ;[2023-05-28]; [Si];no;2;Ta:request;Computer Science;FSA;Automata;fsa-practical;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;8;en;S;It is an automaton which accepts zero or more words in a binary alphabet formed by asequence of a pair of 1s followed by a 0. There are a total of 3 states: q0, q1, and q2. q0 is both initial and end state. From each state 1 arc starts: from q0 the arc points to q2 and is marked with 1. From q2 it points to q1 and is marked with 1. From q1 it points to q0 and is marked with 0. ;[2023-05-28]; [Si];no;94;Ta:answer;Computer Science;FSA;Automata;fsa-practical;['alphabet','input','numberOfStates','states','initialState','finalStates','transitions'];[['0','1'], '110','3',['q0','q1','q2'],'q0',['q0'],[('q0','q2','1'),('q2','q1','1'),('q1','q0','0')]];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;9;en;U;How many regions are there in Italy ;[2023-05-28]; [Si];no;7;Ta:setQuestion;Nan;Out;Nan;Nan;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;10;en;S;"I dont' know. Try asking something like, ""Describe the automaton."" ";[2023-05-28]; [Si];no;16;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;11;en;U;In which year we are ;[2023-05-28]; [Si];no;5;Ta:setQuestion;Nan;Out;Nan;Nan;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;12;en;S;"I dont' know. Try asking something like, ""Describe the automaton."" ";[2023-05-28]; [Si];no;16;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;13;en;U;In which year we are ;[2023-05-28]; [Si];no;5;Ta:setQuestion;Nan;Out;Nan;Nan;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;14;en;S;"I dont' know. Try asking something like, ""Describe the automaton."" ";[2023-05-28]; [Si];no;16;"AutoF:autoNegative; DS:suggest";Computer Science;FSA;Nan;Nan;[];[];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;15;en;U;It is possible to find a repetitive pattern in the transitions ;[2023-05-28]; [Si];no;11;Ta:propositionalQuestion;Computer Science;FSA;Pattern;fsa-practical;['patternType'];['?'];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;16;en;S;Yes, there is only one arc starting from each state. The first 2 in anti-clockwisedirection are marked by 1, the remaining by 0. ;[2023-05-28]; [Si];no;27;Ta:answer;Computer Science;FSA;Pattern;fsa-practical;['patternType'];['anti-clockwise'];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;17;en;U;The automaton accepts a language allowing words made of an odd number of 0s and 1s ;[2023-05-28]; [Si];no;16;Ta:checkQuestion;Computer Science;FSA;Language;fsa-practical;['alphabet'];[['0','1']];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;18;en;S;The language accepted by this automaton is made of zero or more words formed by asequence ofa pair of 1s followed by a 0. ;[2023-05-28]; [Si];no;25;Ta:answer;Computer Science;FSA;Language;fsa-practical;['alphabet','input'];[['0','1'],'110'];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;19;en;U;If q2 were the final state the language accepted by the automaton is the same ;[2023-05-28]; [Si];no;15;Ta:propositionalQuestion;Computer Science;FSA;State;fsa-practical;['finalStates'];[['q2']];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;20;en;S;The language accepted by this automaton is made of zero or more words formed by asequence ofa pair of 1s followed by a 0. ;[2023-05-28]; [Si];no;25;Ta:answer;Computer Science;FSA;Language;fsa-practical;['alphabet','input'];[['0','1'],'110'];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;21;en;U;If q2 were the final state the language accepted by the automaton is the same ;[2023-05-28]; [Si];no;15;Ta:checkQuestion;Computer Science;FSA;State;fsa-practical;['finalStates'];[['q2']];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;22;en;S;The language accepted by this automaton is made of zero or more words formed by asequence ofa pair of 1s followed by a 0. ;[2023-05-28]; [Si];no;25;Ta:answer;Computer Science;FSA;Language;fsa-practical;['alphabet','input'];[['0','1'],'110'];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;23;en;U;If q0 were the final state the language accepted by the automaton is the same ;[2023-05-28]; [Si];no;15;Ta:propositionalQuestion;Computer Science;FSA;State;fsa-practical;['finalStates'];[['q0']];
FaSMl3Iu-Kr6owi4byJ2me2wFzk-c7oM;24;en;S;The language accepted by this automaton is made of zero or more words formed by asequence ofa pair of 1s followed by a 0. ;[2023-05-28]; [Si];no;25;Ta:answer;Computer Science;FSA;Language;fsa-practical;['alphabet','input'];[['0','1'],'110'];
w05LD7si_oM5jBhxC-dUqFBsx77pOFB2;1;en;U;how many states has the automata ;[2023-05-28]; [Si];no;6;Ta:setQuestion;Computer Science;FSA;State;fsa-practical;['numberOfStates'];['?'];
w05LD7si_oM5jBhxC-dUqFBsx77pOFB2;2;en;S;There are a total of 3 states. q0, q1, and q2. q0 is both initial and finalstate. ;[2023-05-28]; [Si];no;22;Ta:answer;Computer Science;FSA;State;fsa-practical;['numberOfStates','states','initialState','finalStates'];['3',['q0','q1','q2'],'q0',['q0']];
w05LD7si_oM5jBhxC-dUqFBsx77pOFB2;3;en;U;how many arcs are there in the automata ;[2023-05-28]; [Si];no;8;Ta:setQuestion;Computer Science;FSA;Transition;fsa-practical;['numberOfTransitions'];['?'];
w05LD7si_oM5jBhxC-dUqFBsx77pOFB2;4;en;S;There are a total of 3 arcs. Try asking me if there is a particular pattern amongthem. ;[2023-05-28]; [Si];no;19;"Ta:answer; Ta:suggest";Computer Science;FSA;Transition;fsa-practical;['numberOfTransitions'];['3'];
w05LD7si_oM5jBhxC-dUqFBsx77pOFB2;5;en;U;is there a particulare pattern among automata arcs ;[2023-05-28]; [Si];no;8;Ta:propositionalQuestion;Computer Science;FSA;Pattern;fsa-practical;['patternType'];['?'];
w05LD7si_oM5jBhxC-dUqFBsx77pOFB2;6;en;S;Yes, there is only one arc starting from each state. The first 2 in anti-clockwisedirection are marked by 1, the remaining by 0. ;[2023-05-28]; [Si];no;27;Ta:answer;Computer Science;FSA;Pattern;fsa-practical;['patternType'];['anti-clockwise'];
